26_4;UMP;PS
27_1;UMP;PS
27_2;UMP;PS
27_3;UMP;PS
27_4;UMP;PS
27_5;UMP;PS;FN
28_1;UMP;PS
28_2;UMP;PS
28_3;UMP;PS
28_4;FG;UMP;EELV;FN
29_1;PS;UMP
29_2;PS;UMP
29_3;PS;UMP
29_4;PS;UMP
29_5;PS;UMP
29_6;PS;UMP
29_7;PS;UMP
29_8;PS;UMP
30_1;UMP;PS;FN
30_2;UMP;PS;FN
30_3;UMP;PS;FN
30_4;PS;UMP;FN
30_5;PS;UMP
30_6;UMP;PS;FN
31_1;PS;UMP
31_2;PS;UMP
31_3;UMP;PS
31_4;PS;UMP
31_5;PS;UMP
31_6;PS;UMP
31_7;PS;UMP
31_8;PS;UMP
31_9;PS;UMP
31_10;PS;UMP
32_1;PS;UMP
32_2;PS;UMP
33_1;UMP;PS
33_2;PS;UMP
33_3;PS;UMP
33_4;PS;UMP
33_5;PS;UMP
33_6;PS;UMP
33_7;PS;UMP
33_8;UMP;PS
33_9;PS;UMP
33_10;UMP;PS
33_11;PS;UMP;FN
33_12;PS;UMP
34_1;UMP;PS
34_2;PS;UMP
34_3;UMP;PS
34_4;PS;UMP
34_5;PS;UMP;FN
34_6;UMP;PS;FN
34_7;UMP;PS;FN
34_8;PS;UMP
34_9;UMP;PS
35_1;PS;UMP
35_2;PS;UMP
35_3;PS;UMP
35_4;PS;UMP
35_5;UMP;PS
35_6;UMP;PS
35_7;UMP;PS
35_8;PS;UMP
36_1;PS;UMP
36_2;PS;UMP
37_1;PS;UMP
37_2;UMP;PS
37_3;UMP;PS
37_4;UMP;PS
37_5;UMP;PS
38_1;UMP;PS
38_2;PS;UMP
38_3;PS;UMP
38_4;PS;UMP
38_5;PS;UMP
38_6;UMP;PS;FN
38_7;UMP;PS;FN
38_8;UMP;PS
38_9;UMP;FG
38_10;UMP;PS
39_1;UMP;PS
39_2;UMP;PS
39_3;UMP;PS
40_1;PS;UMP
40_2;PS;UMP
40_3;PS;UMP
41_1;UMP;PS
41_2;UMP;PS;FN
41_3;UMP;PS
42_1;PS;UMP
42_2;PS;UMP
42_3;UMP;PS
42_4;UMP;PS;FN
42_5;UMP;PS
42_6;UMP;PS
43_1;UMP;PS
43_2;PS;UMP
44_1;PS;UMP
44_2;PS;UMP
44_3;PS;UMP
44_4;PS;UMP
44_5;PS;UMP
44_6;UMP;PS
44_7;UMP;PS
44_8;PS;UMP
44_9;UMP;PS
44_10;UMP;PS
45_1;UMP;PS
45_2;UMP;PS
45_3;UMP;PS;FN
45_4;UMP;PS;FN
45_5;UMP;PS;FN
45_6;UMP;PS
46_1;PS;UMP
46_2;PS;UMP
47_1;UMP;PS
47_2;UMP;PS
47_3;UMP;PS
48_1;UMP;PS
49_1;UMP;PS
49_2;PS;UMP
49_3;UMP;PS
49_4;UMP;PS
49_5;UMP;PS
49_6;UMP;PS
49_7;UMP;PS
50_1;UMP;PS
50_2;UMP;PS
50_3;UMP;PS
50_4;PS;UMP
51_1;UMP;PS
51_2;UMP;PS
51_3;UMP;PS
51_4;UMP;PS
51_5;UMP;PS;FN
52_1;UMP;FG
52_2;UMP;PS;FN
53_1;UMP;PS
53_2;UMP;PS
53_3;UMP;FG
54_1;PS;UMP
54_2;UMP;PS
54_3;PS;UMP
54_4;FG;UMP;EELV;FN
54_5;UMP;PS;FN
54_6;PS;UMP;FN
55_1;UMP;PS;FN
55_2;UMP;PS;FN
56_1;UMP;PS
56_2;UMP;PS
56_3;UMP;PS
56_4;UMP;PS
56_5;PS;UMP
56_6;PS;UMP
57_1;PS;UMP
57_2;UMP;PS
57_3;UMP;PS
57_4;UMP;PS;FN
57_5;UMP;PS;FN
57_6;PS;UMP;FN
57_7;PS;UMP;FN
57_8;PS;UMP
57_9;UMP;PS
58_1;PS;UMP
58_2;PS;UMP
59_1;PS;UMP
59_2;PS;UMP
59_3;PS;UMP;FN
59_4;UMP;PS
59_5;UMP;PS
59_6;UMP;PS
59_7;UMP;PS
59_8;PS;UMP
59_9;UMP;PS
59_10;UMP;PS
59_11;PS;UMP
59_12;PS;UMP;FN
59_13;PS;UMP
59_14;UMP;PS;FN
59_15;UMP;PS
59_16;PS;UMP
59_17;PS;UMP
59_18;UMP;PS;FN
59_19;PS;UMP;FN
59_20;PS;UMP;FN
59_21;FG;UMP;EELV
60_1;UMP;PS;FN
60_2;UMP;PS;FN
60_3;PS;UMP
60_4;UMP;FN
60_5;UMP;PS;FN
60_6;UMP;PS;FN
60_7;PS;UMP;FN
61_1;UMP;PS
61_2;UMP;PS;FN
61_3;UMP;PS
62_1;UMP;PS;FN
62_2;PS;UMP
62_3;PS;FN;UMP
62_4;UMP;PS
62_5;PS;UMP
62_6;UMP;PS;FN
62_7;PS;UMP;FN
62_8;PS;UMP;FN
62_9;PS;UMP
62_10;PS;UMP;FN
62_11;PS;FN;UMP
62_12;PS;FN;UMP
63_1;PS;UMP
63_2;PS;UMP
63_3;PS;UMP
63_4;PS;UMP
63_5;PS;UMP
64_1;PS;UMP
64_2;PS;UMP
64_3;PS;UMP
64_4;PS;UMP
64_5;PS;UMP
64_6;UMP;PS
65_1;PS;UMP
65_2;PS;UMP
66_1;UMP;PS
66_2;UMP;PS;FN
66_3;PS;UMP
66_4;PS;UMP
67_1;PS;UMP
67_2;UMP;PS
67_3;UMP;FG
67_4;UMP;PS
67_5;UMP;FN
67_6;UMP;PS;FN
67_7;UMP;FN
67_8;UMP;FN
67_9;UMP;PS;FN
68_1;UMP;PS
68_2;UMP;PS;FN
68_3;UMP;FN
68_4;UMP;PS;FN
68_5;UMP;PS
68_6;UMP;PS
69_1;PS;UMP
69_2;PS;UMP
69_3;PS;UMP
69_4;UMP;PS
69_5;UMP;PS
69_6;PS;UMP
69_7;PS;UMP
69_8;UMP;PS
69_9;UMP;PS
69_10;UMP;PS
69_11;UMP;PS
69_12;UMP;PS
69_13;UMP;PS
69_14;PS;UMP
70_1;UMP;PS;FN
70_2;UMP;PS;FN
71_1;UMP;PS
71_2;UMP;PS
71_3;PS;UMP
71_4;UMP;PS
71_5;PS;UMP
72_1;UMP;PS
72_2;PS;UMP
72_3;UMP;PS
72_4;UMP;PS
72_5;UMP;PS
73_1;FG;UMP;EELV
73_2;UMP;PS
73_3;UMP;PS
73_4;PS;UMP
74_1;UMP;PS
74_2;UMP;PS
74_3;FG;UMP
74_4;UMP;PS
74_5;UMP;PS
74_6;UMP;PS
75_1;UMP;PS
75_2;UMP;PS
75_3;PS;UMP
75_4;UMP;PS
75_5;PS;UMP
75_6;PS;UMP
75_7;PS;UMP
75_8;PS;UMP
75_9;PS;UMP
75_10;PS;UMP
75_11;PS;UMP
75_12;UMP;PS
75_13;UMP;PS
75_14;UMP;PS
75_15;PS;UMP
75_16;PS;UMP
75_17;PS;UMP
75_18;PS;UMP
76_1;PS;UMP
76_2;UMP;PS
76_3;PS;UMP
76_4;PS;UMP
76_5;PS;UMP
76_6;UMP;PS
76_7;UMP;PS
76_8;PS;UMP
76_9;UMP;PS
76_10;UMP;PS
77_1;UMP;PS
77_2;UMP;PS
77_3;UMP;PS
77_4;UMP;PS;FN
77_5;UMP;PS
77_6;UMP;FG
77_7;UMP;PS
77_8;UMP;PS
77_9;UMP;PS
77_10;PS;UMP
77_11;PS;UMP
78_1;UMP;PS
78_2;UMP;PS
78_3;UMP;PS
78_4;UMP;PS
78_5;UMP;PS
78_6;UMP;PS
78_7;UMP;PS
78_8;PS;UMP
78_9;FG;UMP;EELV
78_10;UMP;FG
78_11;PS;UMP
78_12;UMP;PS
79_1;PS;UMP
79_2;PS;UMP
79_3;UMP;PS
80_1;PS;UMP
80_2;PS;UMP
80_3;UMP;PS;FN
80_4;UMP;PS;FN
80_5;UMP;PS;FN
81_1;PS;UMP
81_2;PS;UMP
81_3;PS;UMP
82_1;UMP;PS
82_2;UMP;PS;FN
83_1;UMP;PS
83_2;UMP;PS;FN
83_3;UMP;PS
83_4;UMP;FG;FN
83_5;UMP;FN;PS
83_6;UMP;PS;FN
83_7;UMP;PS;FN
83_8;UMP;PS;FN
84_1;PS;UMP
84_2;UMP;PS;FN
84_3;UMP;FN;PS
84_4;UMP;PS;FN
84_5;UMP;PS;FN
85_1;UMP;PS
85_2;UMP;PS
85_3;UMP;PS
85_4;UMP;PS
85_5;UMP;PS
86_1;PS;UMP
86_2;PS;UMP
86_3;PS;UMP
86_4;UMP;PS
87_1;PS;UMP
87_2;PS;UMP
87_3;PS;UMP
88_1;UMP;PS
88_2;UMP;PS;FN
88_3;UMP;PS
88_4;UMP;PS;FN
89_1;UMP;PS
89_2;UMP;PS;FN
89_3;UMP;PS;FN
90_1;UMP;PS;FN
90_2;PS;UMP
91_1;PS;UMP
91_2;UMP;PS
91_3;UMP;PS
91_4;UMP;PS
91_5;PS;UMP
91_6;PS;UMP
91_7;PS;UMP
91_8;PS;UMP
91_9;PS;UMP
91_10;PS;UMP
92_1;PS;UMP
92_2;UMP;PS
92_3;UMP;PS
92_4;PS;UMP
92_5;UMP;PS
92_6;UMP;PS
92_7;UMP;PS
92_8;UMP;PS
92_9;UMP;PS
92_10;UMP;PS
92_11;PS;UMP
92_12;PS;UMP
92_13;UMP;PS
93_1;PS;UMP
93_2;PS;UMP
93_3;PS;UMP
93_4;PS;UMP
93_5;PS;UMP
93_6;PS;UMP
93_7;PS;UMP
93_8;PS;UMP
93_9;PS;UMP
93_10;PS;UMP
93_11;PS;UMP
93_12;PS;UMP
94_1;UMP;PS
94_2;PS;UMP
94_3;PS;UMP
94_4;UMP;PS
94_5;UMP;PS
94_6;UMP;PS
94_7;PS;UMP
94_8;UMP;PS
94_9;PS;UMP
94_10;PS;UMP
94_11;PS;UMP
95_1;UMP;PS
95_2;PS;UMP
95_3;UMP;PS
95_4;UMP;PS
95_5;PS;UMP
95_6;UMP;PS
95_7;UMP;PS
95_8;PS;UMP
95_9;PS;UMP
95_10;PS;UMP
971_1;PS;UMP
971_2;PS;UMP
971_3;PS;UMP
971_4;PS;UMP
972_1;PS;UMP
972_2;PS;UMP
972_3;PS;UMP
972_4;PS;UMP
973_1;PS;MODEM
973_2;PS;UMP
974_1;PS;UMP
974_2;PS;UMP
974_3;PS;UMP
974_4;PS;UMP
974_5;PS;UMP
974_6;PS;UMP
974_7;PS;UMP
985_1;PS;UMP
985_2;UMP;PS
988_1;UMP;PS
988_2;UMP;PS
987_1;UMP;PS
987_2;EELV;UMP
987_3;UMP;PS
975_1;PS;UMP
986_1;PS;UMP
979_1;UMP;PS
99_1;UMP;PS
99_2;UMP;PS
99_3;UMP;PS
99_4;UMP;PS
99_5;UMP;PS
99_6;UMP;PS
99_7;UMP;PS
99_8;UMP;PS
99_9;PS;UMP
99_10;UMP;PS
99_11;UMP;PS


occurences
MODEM;PS : 1
EELV;FG;FN;UMP : 2
FG;FN;UMP : 2
FN;PS;UMP : 100
FN;UMP : 5
FG;UMP : 9
EELV;FG;UMP : 3
EELV;UMP : 1
PS;UMP : 454
